2023-10-18 12:27:58,801 INFO    StreamThr :2493044 [internal.py:wandb_internal():86] W&B internal server running at pid: 2493044, started at: 2023-10-18 12:27:58.800934
2023-10-18 12:28:04,586 DEBUG   HandlerThread:2493044 [system_monitor.py:probe():210] {'os': 'Linux-4.18.0-477.21.1.el8_8.x86_64-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2023-10-18T16:28:04.579030', 'startedAt': '2023-10-18T16:27:58.795796', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'avaliation.py', 'codePathLocal': 'avaliation.py', 'codePath': 'avaliation.py', 'host': 'GPG-OPPENHEIMER.CHEME.CMU.EDU', 'username': 'augusto', 'executable': '/home/augusto/miniconda3/envs/sr/bin/python', 'cpu_count': 48, 'cpu_count_logical': 96, 'cpu_freq': {'current': 3396.171614583333, 'min': 1500.0, 'max': 4037.5}, 'cpu_freq_per_core': [{'current': 3783.619, 'min': 1500.0, 'max': 4037.5}, {'current': 3783.875, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3783.685, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3783.866, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.357, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.393, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.405, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.244, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.537, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.444, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.511, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.54, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.242, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.248, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.785, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.515, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.034, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.534, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.523, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.756, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.371, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.267, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.221, 'min': 1500.0, 'max': 4037.5}, {'current': 3783.751, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.194, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.149, 'min': 1500.0, 'max': 4037.5}, {'current': 3784.124, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.518, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.447, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3792.51, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}, {'current': 3790.45, 'min': 1500.0, 'max': 4037.5}, {'current': 3200.0, 'min': 1500.0, 'max': 4037.5}], 'disk': {'/': {'total': 249.8779296875, 'used': 153.63205337524414}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 1007.2281532287598}}
2023-10-18 12:28:04,586 INFO    HandlerThread:2493044 [system_monitor.py:probe():211] Finished collecting system info
2023-10-18 12:28:04,586 INFO    HandlerThread:2493044 [system_monitor.py:probe():214] Publishing system info
2023-10-18 12:28:04,586 DEBUG   HandlerThread:2493044 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-18 12:28:04,587 DEBUG   HandlerThread:2493044 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-18 12:28:04,587 DEBUG   HandlerThread:2493044 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-18 12:28:05,403 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/requirements.txt
2023-10-18 12:28:05,404 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/conda-environment.yaml
2023-10-18 12:28:05,783 DEBUG   HandlerThread:2493044 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-18 12:28:05,784 INFO    HandlerThread:2493044 [system_monitor.py:probe():216] Finished publishing system info
2023-10-18 12:28:05,787 DEBUG   SenderThread:2493044 [sender.py:send():380] send: files
2023-10-18 12:28:05,787 INFO    SenderThread:2493044 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-18 12:28:05,792 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:28:05,792 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:28:05,793 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:28:06,403 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/conda-environment.yaml
2023-10-18 12:28:06,403 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/wandb-metadata.json
2023-10-18 12:28:06,791 DEBUG   SenderThread:2493044 [sender.py:send():380] send: telemetry
2023-10-18 12:28:06,792 DEBUG   SenderThread:2493044 [sender.py:send():380] send: config
2023-10-18 12:28:07,403 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/output.log
2023-10-18 12:28:07,428 INFO    wandb-upload_0:2493044 [upload_job.py:push():131] Uploaded file /tmp/tmpxho6ec51wandb/y3onj7xn-wandb-metadata.json
2023-10-18 12:28:09,404 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/output.log
2023-10-18 12:28:09,921 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:14,921 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:19,922 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:20,791 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:28:20,792 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:28:20,792 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:28:25,914 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:30,920 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:32,411 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/config.yaml
2023-10-18 12:28:35,791 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:28:35,792 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:28:35,832 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:28:36,877 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:41,879 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:46,879 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:50,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:28:50,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:28:50,794 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:28:51,926 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:28:56,927 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:01,927 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:04,536 DEBUG   SystemMonitor:2493044 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-10-18 12:29:04,540 DEBUG   SenderThread:2493044 [sender.py:send():380] send: stats
2023-10-18 12:29:05,792 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:29:05,792 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:29:05,832 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:29:06,964 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:11,425 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/output.log
2023-10-18 12:29:12,388 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:13,426 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/output.log
2023-10-18 12:29:17,389 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:19,074 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: log_artifact
2023-10-18 12:29:19,074 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: log_artifact
2023-10-18 12:29:19,265 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: partial_history
2023-10-18 12:29:19,429 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/media/table/game_log_0_71b22b931c71042cfe49.table.json
2023-10-18 12:29:19,430 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/media/table
2023-10-18 12:29:19,430 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/media
2023-10-18 12:29:19,673 INFO    wandb-upload_0:2493044 [upload_job.py:push():131] Uploaded file /tmp/tmpxho6ec51wandb/o130ra7d-media/table/game_log_0_71b22b931c71042cfe49.table.json
2023-10-18 12:29:19,946 INFO    wandb-upload_1:2493044 [upload_job.py:push():89] Uploaded file /home/augusto/.local/share/wandb/artifacts/staging/tmp603at7d2
2023-10-18 12:29:20,529 INFO    SenderThread:2493044 [sender.py:send_request_log_artifact():1444] logged artifact run-1t895iyu-game_log - {'id': 'QXJ0aWZhY3Q6NjA4OTExMzg1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNzgxMTIyMw==', 'latestArtifact': None}}
2023-10-18 12:29:20,529 DEBUG   SenderThread:2493044 [sender.py:send():380] send: files
2023-10-18 12:29:20,530 INFO    SenderThread:2493044 [sender.py:_save_file():1378] saving file media/table/game_log_0_71b22b931c71042cfe49.table.json with policy now
2023-10-18 12:29:20,530 DEBUG   SenderThread:2493044 [sender.py:send():380] send: history
2023-10-18 12:29:20,531 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: summary_record
2023-10-18 12:29:20,532 INFO    SenderThread:2493044 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-18 12:29:20,792 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:29:20,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:29:20,793 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:29:20,851 INFO    wandb-upload_0:2493044 [upload_job.py:push():131] Uploaded file /tmp/tmpxho6ec51wandb/v0viiu1n-media/table/game_log_0_71b22b931c71042cfe49.table.json
2023-10-18 12:29:21,430 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/wandb-summary.json
2023-10-18 12:29:22,967 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:23,431 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/output.log
2023-10-18 12:29:27,968 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:32,968 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:34,543 DEBUG   SenderThread:2493044 [sender.py:send():380] send: stats
2023-10-18 12:29:35,803 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:29:35,804 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:29:35,843 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:29:38,964 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:43,965 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:48,966 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:50,792 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:29:50,793 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:29:50,832 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:29:54,946 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:29:59,947 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:04,545 DEBUG   SenderThread:2493044 [sender.py:send():380] send: stats
2023-10-18 12:30:05,546 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:05,792 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:30:05,793 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:30:05,834 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:30:10,921 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:15,922 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:20,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:30:20,793 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:30:20,833 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:30:20,949 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:25,479 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/output.log
2023-10-18 12:30:26,459 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:31,460 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:32,213 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: log_artifact
2023-10-18 12:30:32,214 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: log_artifact
2023-10-18 12:30:32,226 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: partial_history
2023-10-18 12:30:32,482 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_created():271] file/dir created: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/media/table/game_log_1_da882bca22cc754641e1.table.json
2023-10-18 12:30:32,483 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/media/table
2023-10-18 12:30:32,725 INFO    wandb-upload_1:2493044 [upload_job.py:push():131] Uploaded file /tmp/tmpxho6ec51wandb/dryqmdw8-media/table/game_log_1_da882bca22cc754641e1.table.json
2023-10-18 12:30:32,990 INFO    wandb-upload_0:2493044 [upload_job.py:push():89] Uploaded file /home/augusto/.local/share/wandb/artifacts/staging/tmpcv9ucubp
2023-10-18 12:30:33,815 INFO    SenderThread:2493044 [sender.py:send_request_log_artifact():1444] logged artifact run-1t895iyu-game_log - {'id': 'QXJ0aWZhY3Q6NjA4OTEyMTcx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNzgxMTIyMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjA4OTExMzg1', 'versionIndex': 0}}}
2023-10-18 12:30:33,815 DEBUG   SenderThread:2493044 [sender.py:send():380] send: files
2023-10-18 12:30:33,815 INFO    SenderThread:2493044 [sender.py:_save_file():1378] saving file media/table/game_log_1_da882bca22cc754641e1.table.json with policy now
2023-10-18 12:30:33,816 DEBUG   SenderThread:2493044 [sender.py:send():380] send: history
2023-10-18 12:30:33,817 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: summary_record
2023-10-18 12:30:33,819 INFO    SenderThread:2493044 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-18 12:30:34,206 INFO    wandb-upload_1:2493044 [upload_job.py:push():131] Uploaded file /tmp/tmpxho6ec51wandb/3bhbvmgk-media/table/game_log_1_da882bca22cc754641e1.table.json
2023-10-18 12:30:34,483 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/wandb-summary.json
2023-10-18 12:30:34,547 DEBUG   SenderThread:2493044 [sender.py:send():380] send: stats
2023-10-18 12:30:35,484 INFO    Thread-12 :2493044 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/augusto/symbolic/wandb/run-20231018_122758-1t895iyu/files/output.log
2023-10-18 12:30:35,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:30:35,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:30:35,794 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:30:36,951 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:41,953 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:46,953 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:50,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:30:50,793 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:30:50,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:30:52,925 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:30:57,926 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:31:02,926 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:31:04,549 DEBUG   SenderThread:2493044 [sender.py:send():380] send: stats
2023-10-18 12:31:05,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
2023-10-18 12:31:05,794 DEBUG   SenderThread:2493044 [sender.py:send_request():407] send_request: stop_status
2023-10-18 12:31:05,796 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: internal_messages
2023-10-18 12:31:08,905 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:31:13,906 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:31:18,906 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: status_report
2023-10-18 12:31:20,793 DEBUG   HandlerThread:2493044 [handler.py:handle_request():144] handle_request: stop_status
